Month,cpiyoy,cpiyoy1,cpiyoy2,govt_string,vaxfull,dvaxfull,dcovid,total_covid,new_cases,new_cases pm,new_deaths,new_deathspm,cci,cci1,cci2,cci3,cci4,cci5,cci6,cci7,cci8,cci_exp,cci_cur,ism_man,ism_non,ism_man_backlog,ism_non_backlog,ism_man_prices,ism_non_prices,ism_man_non_neworders,ism_non_neworders,ism_man_prod,ism_man_employ,ism_non_employ,ism_man_inv,dbear,debtceiling2011,dgulfwar1,dgulfwar2,dshut,dstock87,vaxdec2020,dcovxcci,dcovxcci6 ,dcovxcci7,dcovxism_man,dcovxism_non,dcovxndpm,dcovxncpm,cci7xndpm,cci6ndpm,cci8xndpm
2014M11,1.2,1.6,1.7,0,0,0,0,0,0,0,0,0,91,94.1,89,93.4,90.3,86.4,82.2,81.7,83.9,89.3,93.7,56.3,58.2,53.7,51.5,44.4,54.5,61.6,61.1,60.2,53.7,55.2,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480.2,7634.9
2014M12,0.7,1.2,1.6,0,0,0,0,0,0,0,0,0,93.1,91,94.1,89,93.4,90.3,86.4,82.2,81.7,88.5,99.9,55.7,57.2,52,55.5,37.8,51.1,58.2,60.2,58.7,57.2,54.8,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043.84,7606.27
2015M01,-0.2,0.7,1.2,0,0,0,0,0,0,0,0,0,103.8,93.1,91,94.1,89,93.4,90.3,86.4,82.2,97,113.9,53.9,56.2,45.8,49.5,35.1,47.3,54.3,59,55.9,55,52,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373.14,8532.36
2015M02,-0.1,-0.2,0.7,0,0,0,0,0,0,0,0,0,98.8,103.8,93.1,91,94.1,89,93.4,90.3,86.4,90,112.1,53,57.6,50.1,49,35.2,50.9,53.9,58,55,51.8,57.4,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9227.92,8536.32
2015M03,0,-0.1,-0.2,0,0,0,0,0,0,0,0,0,101.4,98.8,103.8,93.1,91,94.1,89,93.4,90.3,96,109.5,52.1,58.4,47.4,53,40.1,53.6,52.6,60.6,55,51,57.8,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9024.6,9156.42
2015M04,-0.1,0,-0.1,0,0,0,0,0,0,0,0,0,94.3,101.4,98.8,103.8,93.1,91,94.1,89,93.4,87.1,105.1,51.9,57.5,48.2,53.5,41.6,50.4,52.8,58.1,55.7,50.4,58,49.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873.63,8807.62
2015M05,0,-0.1,0,0,0,0,0,0,0,0,0,0,94.6,94.3,101.4,98.8,103.8,93.1,91,94.1,89,86.2,107.1,52.9,56.7,52.9,54.5,49,53.7,53.3,58.9,54.6,52.9,57.2,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8608.6,8419.4
2015M06,0.2,0,-0.1,0,0,0,0,0,0,0,0,0,99.8,94.6,94.3,101.4,98.8,103.8,93.1,91,94.1,92.8,110.3,52.5,55.7,45.2,48.5,49.7,52.3,54.4,57.7,53.2,53.5,53,52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9291.38,9391.18
2015M07,0.2,0.2,0,0,0,0,0,0,0,0,0,0,91,99.8,94.6,94.3,101.4,98.8,103.8,93.1,91,82.3,104,52,60.1,43.6,50.5,45.1,52.5,52.9,62.8,53.9,51.9,59.4,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9445.8,8281
2015M08,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,101.3,91,99.8,94.6,94.3,101.4,98.8,103.8,93.1,91.6,115.8,50.2,58.6,46.6,54,38.8,51.1,51.5,62.5,52.6,48.9,56.2,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10008.44,9431.03
2015M09,0,0.2,0.2,0,0,0,0,0,0,0,0,0,102.6,101.3,91,99.8,94.6,94.3,101.4,98.8,103.8,90.8,120.3,50.1,56.1,40.7,56.5,37.6,48.4,50.4,56.6,51.5,49.8,55.5,48.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10403.64,10649.88
2015M10,0.1,0,0.2,0,0,0,0,0,0,0,0,0,99.1,102.6,101.3,91,99.8,94.6,94.3,101.4,98.8,88.7,114.6,49.1,56.9,44.4,54.5,39.8,48.3,52.1,59.2,51.9,45.6,56.8,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9345.13,9791.08
2015M11,0.4,0.1,0,0,0,0,0,0,0,0,0,0,92.6,99.1,102.6,101.3,91,99.8,94.6,94.3,101.4,80.4,110.9,49.1,56.1,43.3,54.5,35.7,48.8,50.1,59.3,50.2,51.2,53.6,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8759.96,9389.64
2015M12,0.6,0.4,0.1,0,0,0,0,0,0,0,0,0,96.3,92.6,99.1,102.6,101.3,91,99.8,94.6,94.3,83,116.4,48.7,55.3,41.7,51.5,33.9,50.6,49,58.2,49.8,46.8,55.1,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9610.74,9081.09
2016M01,1.2,0.6,0.4,0,0,0,0,0,0,0,0,0,97.8,96.3,92.6,99.1,102.6,101.3,91,99.8,94.6,85.3,116.6,47.6,53.8,42.6,50,33.9,47,49.9,56.9,49,44.5,52,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899.8,9251.88
2016M02,0.8,1.2,0.6,0,0,0,0,0,0,0,0,0,94,97.8,96.3,92.6,99.1,102.6,101.3,91,99.8,79.9,115,49.2,52.8,48.3,52,38.3,45.9,52.1,53.3,51.9,47.5,51.4,44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9522.2,9381.2
2016M03,0.9,0.8,1.2,0,0,0,0,0,0,0,0,0,96.1,94,97.8,96.3,92.6,99.1,102.6,101.3,91,83.6,114.9,51,55.4,50.6,52,52.1,50.6,54.7,58,54.8,47.1,52.3,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9859.86,8745.1
2016M04,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,94.7,96.1,94,97.8,96.3,92.6,99.1,102.6,101.3,79.7,117.1,51.3,55.2,49.7,52,57.9,53.9,55.8,57.1,53.8,50.3,55.1,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9384.77,9593.11
2016M05,1.1,1.2,0.9,0,0,0,0,0,0,0,0,0,92.4,94.7,96.1,94,97.8,96.3,92.6,99.1,102.6,78.5,113.2,51.4,54.1,46.3,51.5,61.4,55,55.1,56.8,53.9,49.1,50.7,44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8556.24,9480.24
2016M06,1.1,1.1,1.2,0,0,0,0,0,0,0,0,0,97.4,92.4,94.7,96.1,94,97.8,96.3,92.6,99.1,84.6,116.6,52.2,55.8,52.7,50,59.8,55.9,56.3,58.5,54.2,48.7,52.7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9379.62,9652.34
2016M07,0.9,1.1,1.1,0,0,0,0,0,0,0,0,0,96.7,97.4,92.4,94.7,96.1,94,97.8,96.3,92.6,82,118.8,52.7,56.2,48.5,47.5,54.9,52.6,55.9,60.5,54.6,49.5,51.7,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9457.26,8954.42
2016M08,1.1,0.9,1.1,0,0,0,0,0,0,0,0,0,101.8,96.7,97.4,92.4,94.7,96.1,94,97.8,96.3,86.1,125.3,49.8,52.6,47.4,51,53.6,52,51.2,53.4,50.1,47.8,51,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9569.2,9803.34
2016M09,1.5,1.1,0.9,0,0,0,0,0,0,0,0,0,103.5,101.8,96.7,97.4,92.4,94.7,96.1,94,97.8,87.2,127.9,51.1,55.4,48.6,49.5,53.1,52.8,53.4,58.4,53.3,49.1,54.2,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9946.35,10122.3
2016M10,1.7,1.5,1.1,0,0,0,0,0,0,0,0,0,100.8,103.5,101.8,96.7,97.4,92.4,94.7,96.1,94,86,123.1,51.8,54.3,45.8,52,54.8,54.8,54.2,57.6,53.9,51.2,51.4,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9545.76,9475.2
2016M11,1.7,1.7,1.5,0,0,0,0,0,0,0,0,0,109.4,100.8,103.5,101.8,96.7,97.4,92.4,94.7,96.1,94.4,132,53.2,56.4,48.7,52,53.5,54.6,55.5,58.6,55,51.6,55.2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10108.56,10513.34
2016M12,2.1,1.7,1.7,0,0,0,0,0,0,0,0,0,113.3,109.4,100.8,103.5,101.8,96.7,97.4,92.4,94.7,106.4,123.5,54.4,55.8,48.6,51,64.2,56.3,59,58.6,58.7,53.3,52.7,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11035.42,10729.51
2017M01,2.5,2.1,1.7,0,0,0,0,0,0,0,0,0,111.6,113.3,109.4,100.8,103.5,101.8,96.7,97.4,92.4,99.3,130,55.7,57,48.6,48,67.9,57.2,59.8,60.3,60.8,55.2,53.7,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10791.72,10311.84
2017M02,2.8,2.5,2.1,0,0,0,0,0,0,0,0,0,116.1,111.6,113.3,109.4,100.8,103.5,101.8,96.7,97.4,103.9,134.4,57.7,56.6,57.1,50,66.9,57.9,64.5,58.4,62.8,54.5,55.3,50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11818.98,11308.14
2017M03,2.4,2.8,2.5,0,0,0,0,0,0,0,0,0,124.9,116.1,111.6,113.3,109.4,100.8,103.5,101.8,96.7,112.3,143.9,56.5,56.2,57.5,54,68.8,54.4,61.7,60.1,58.1,57.8,52.4,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12927.15,12077.83
2017M04,2.2,2.4,2.8,0,0,0,0,0,0,0,0,0,119.4,124.9,116.1,111.6,113.3,109.4,100.8,103.5,101.8,105.4,140.3,55.8,57.2,56.9,53,68.3,58.3,57.4,61.1,59.4,54.3,53.4,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12035.52,12154.92
2017M05,1.9,2.2,2.4,0,0,0,0,0,0,0,0,0,117.6,119.4,124.9,116.1,111.6,113.3,109.4,100.8,103.5,102.3,140.6,56.4,57.4,54,53.5,59.5,49.6,61.5,59.7,59,54,57.3,52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12865.44,12171.6
2017M06,1.6,1.9,2.2,0,0,0,0,0,0,0,0,0,117.3,117.6,119.4,124.9,116.1,111.6,113.3,109.4,100.8,99.6,143.9,56.2,56.8,56.5,57,53,53.6,60.4,59.4,60.3,55.9,56.3,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13290.09,11823.84
2017M07,1.7,1.6,1.9,0,0,0,0,0,0,0,0,0,120,117.3,117.6,119.4,124.9,116.1,111.6,113.3,109.4,103,145.4,56.5,55.4,54.3,52.5,61.7,56.3,60.9,57.3,60.3,55.6,54.4,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13392,13128
2017M08,1.9,1.7,1.6,0,0,0,0,0,0,0,0,0,120.4,120,117.3,117.6,119.4,124.9,116.1,111.6,113.3,101.7,148.4,58.4,55.8,56.5,52,61.7,58,60.7,58.2,60.3,59.6,56.5,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13978.44,13641.32
2017M09,2.2,1.9,1.7,0,0,0,0,0,0,0,0,0,120.6,120.4,120,117.3,117.6,119.4,124.9,116.1,111.6,103,146.9,60,58.1,56.9,53.5,71.5,64.7,64.8,60.7,60.2,58.5,54.4,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15062.94,13458.96
2017M10,2,2.2,1.9,0,0,0,0,0,0,0,0,0,126.2,120.6,120.4,120,117.3,117.6,119.4,124.9,116.1,109,152,58.6,60.4,53.9,56,68.1,61.1,63.7,64.8,62,59.4,56.2,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15068.28,14651.82
2017M11,2.2,2,2.2,0,0,0,0,0,0,0,0,0,128.6,126.2,120.6,120.4,120,117.3,117.6,119.4,124.9,111,154.9,57.6,57.1,54.3,53.5,64.8,59.2,63.2,59,63.1,58.4,55.1,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15123.36,16062.14
2017M12,2.1,2.2,2,0,0,0,0,0,0,0,0,0,123.1,128.6,126.2,120.6,120.4,120,117.3,117.6,119.4,100.8,156.5,59.7,56.3,54.9,51.5,68.3,61.2,66.8,54.2,65.9,58.4,56.4,50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14439.63,14698.14
2018M01,2.1,2.1,2.2,0,0,0,0,0,0,0,0,0,124.3,123.1,128.6,126.2,120.6,120.4,120,117.3,117.6,104,154.7,59.4,60,56.2,50,72.7,61.7,66.5,63.4,64.3,54.8,60.3,52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14916,14617.68
2018M02,2.2,2.1,2.1,0,0,0,0,0,0,0,0,0,130,124.3,123.1,128.6,126.2,120.6,120.4,120,117.3,109.2,161.2,60.9,58.5,59.8,50.5,74.2,62.4,64.9,61.1,63.1,59.7,55.6,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15652,15249
2018M03,2.3,2.2,2.1,0,0,0,0,0,0,0,0,0,127,130,124.3,123.1,128.6,126.2,120.6,120.4,120,106.2,158.1,58.8,58.2,59.8,56,78.1,61.5,61.6,58.1,60.6,55.9,56.5,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15316.2,15240
2018M04,2.4,2.3,2.2,0,0,0,0,0,0,0,0,0,125.6,127,130,124.3,123.1,128.6,126.2,120.6,120.4,104.3,157.5,58.6,57.6,62,56.5,79.3,62.3,62.7,60.6,60.3,55.9,55.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15850.72,15122.24
2018M05,2.8,2.4,2.3,0,0,0,0,0,0,0,0,0,128.8,125.6,127,130,124.3,123.1,128.6,126.2,120.6,107.2,161.2,59,58,63.5,52,79.5,63.9,62.7,60.2,61.9,57.4,54.1,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16563.68,15533.28
2018M06,2.8,2.8,2.4,0,0,0,0,0,0,0,0,0,127.1,128.8,125.6,127,130,124.3,123.1,128.6,126.2,104,161.7,59.9,58.5,60.1,60.5,76.8,61.1,64.6,61.6,60.6,55.6,54.5,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15646.01,16040.02
2018M07,2.9,2.8,2.8,0,0,0,0,0,0,0,0,0,127.9,127.1,128.8,125.6,127,130,124.3,123.1,128.6,102.4,166.1,58.1,57.5,54.7,56.5,73.2,63.4,58.9,60.7,59.3,56.2,56.7,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15897.97,16447.94
2018M08,2.7,2.9,2.8,0,0,0,0,0,0,0,0,0,134.7,127.9,127.1,128.8,125.6,127,130,124.3,123.1,109.3,172.8,60.5,59.5,57.5,51.5,72.1,62.3,63.8,62.8,62,58.4,57.2,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17511,16581.57
2018M09,2.4,2.7,2.9,0,0,0,0,0,0,0,0,0,135.3,134.7,127.9,127.1,128.8,125.6,127,130,124.3,112.5,169.4,59.3,60.4,55.7,56.5,66.9,62.8,61.1,60.9,62,58.6,60.1,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17183.1,16817.79
2018M10,2.5,2.4,2.7,0,0,0,0,0,0,0,0,0,137.9,135.3,134.7,127.9,127.1,128.8,125.6,127,130,115.1,171.9,58.1,60.8,55.8,58.5,71.6,61.1,59.1,63.2,60.8,56.1,58.9,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17320.24,17927
2018M11,2.2,2.5,2.4,0,0,0,0,0,0,0,0,0,136.4,137.9,135.3,134.7,127.9,127.1,128.8,125.6,127,112.3,172.7,58.6,60.1,56.4,53.5,60.7,62.9,60.9,62.1,59.5,57.5,57.8,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17568.32,17322.8
2018M12,1.9,2.2,2.5,0,0,0,0,0,0,0,0,0,126.6,136.4,137.9,135.3,134.7,127.9,127.1,128.8,125.6,97.7,169.9,54.9,58.1,50,55.5,54.9,59.1,52.5,62.6,55.6,56.4,56.5,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16090.86,15900.96
2019M01,1.5,1.9,2.2,0,0,0,0,0,0,0,0,0,121.7,126.6,136.4,137.9,135.3,134.7,127.9,127.1,128.8,89.4,170.2,55.7,56.5,50.3,50.5,49.6,59.1,57,58.7,57.9,55.3,57.4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15565.43,15674.96
2019M02,1.5,1.5,1.9,0,0,0,0,0,0,0,0,0,131.4,121.7,126.6,136.4,137.9,135.3,134.7,127.9,127.1,103.8,172.8,54.4,59.1,52.3,52.5,49.4,55.8,55.9,62.1,55.8,52.8,55.8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17699.58,16700.94
2019M03,1.9,1.5,1.5,0,0,0,0,0,0,0,0,0,124.2,131.4,121.7,126.6,136.4,137.9,135.3,134.7,127.9,98.3,163,54.9,56.5,50.4,55.5,54.3,58.2,56.6,59.6,56,56.3,55.8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16804.26,15885.18
2019M04,2,1.9,1.5,0,0,0,0,0,0,0,0,0,129.2,124.2,131.4,121.7,126.6,136.4,137.9,135.3,134.7,102.7,169,53.6,55.3,53.9,56.5,50,56.1,53.5,58.2,53.8,53.1,53.6,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17816.68,17403.24
2019M05,1.8,2,1.9,0,0,0,0,0,0,0,0,0,131.3,129.2,124.2,131.4,121.7,126.6,136.4,137.9,135.3,105,170.7,52.6,56.1,47.2,55,53.2,55.8,52.5,58.1,52.3,54.5,57,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17909.32,17764.89
2019M06,1.7,1.8,2,0,0,0,0,0,0,0,0,0,124.3,131.3,129.2,124.2,131.4,121.7,126.6,136.4,137.9,97.6,164.3,51.5,55.2,47.4,52.5,47.9,58.2,50.7,56.1,52.5,53.8,55.2,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736.38,17140.97
2019M07,1.8,1.7,1.8,0,0,0,0,0,0,0,0,0,135.8,124.3,131.3,129.2,124.2,131.4,121.7,126.6,136.4,112.4,170.9,51,54.4,43.1,56,45.1,56.5,50.5,55,50.5,50.9,56.5,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16526.86,18523.12
2019M08,1.8,1.8,1.7,0,0,0,0,0,0,0,0,0,134.2,135.8,124.3,131.3,129.2,124.2,131.4,121.7,126.6,106.4,176,48.5,56,46.3,53.5,46,58,46.4,59.7,47.7,48.1,53.6,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17633.88,16989.72
2019M09,1.7,1.8,1.8,0,0,0,0,0,0,0,0,0,126.3,134.2,135.8,124.3,131.3,129.2,124.2,131.4,121.7,96.8,170.6,48.1,53.2,45.1,49,49.7,59.5,47.5,54.9,48.3,46.6,50.1,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15686.46,15370.71
2019M10,1.8,1.7,1.8,0,0,0,0,0,0,0,0,0,126.1,126.3,134.2,135.8,124.3,131.3,129.2,124.2,131.4,94.5,173.5,48.1,54.8,44.1,54,45.5,56.4,48.1,56,46.2,47.2,54.7,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16292.12,16569.54
2019M11,2,1.8,1.7,0,0,0,0,0,0,0,0,0,126.8,126.1,126.3,134.2,135.8,124.3,131.3,129.2,124.2,100.3,166.6,48.1,53.6,43,48.5,46.7,57,47.8,55.6,48.1,46.5,55.1,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16648.84,15748.56
2019M12,2.3,2,1.8,0,0,0,0,0,0,0,0,0,128.2,126.8,126.1,126.3,134.2,135.8,124.3,131.3,129.2,100,170.5,47.9,55.7,43.3,48.5,51.7,59.8,47.6,56.7,45.5,45.4,55.2,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15935.26,16563.44
2020M01,2.5,2.3,2,0,0,0,0,1.322580645,0.225806452,0.000290323,0,0,130.4,128.2,126.8,126.1,126.3,134.2,135.8,124.3,131.3,101.4,173.9,51.4,56,45.7,47.5,53.3,56.1,52.9,56.8,55.6,46.6,54.1,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17708.32,17121.52
2020M02,2.3,2.5,2.3,5.368275862,0,0,0,13.86206897,0.586206897,0.001344828,0.034482759,0.000103448,132.6,130.4,128.2,126.8,126.1,126.3,134.2,135.8,124.3,108.1,169.3,50.3,56.9,50.3,45.5,45.9,52.3,50.8,59.9,50.3,46.5,55.9,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013717205,17794.92,16482.18
2020M03,1.5,2.3,2.5,45.77451613,0,0,1,36175.96774,6195.290323,12.16183871,172.8387097,0.513,118.8,132.6,130.4,128.2,126.8,126.1,126.3,134.2,135.8,86.8,166.7,49.1,52.8,45.9,53.2,37.4,50.7,42.3,54.7,47.8,43.1,46.7,47.3,0,0,0,0,1,0,0,118.8,126.3,134.2,49.1,52.8,0.513,12.16183871,60.9444,15004.44,16133.04
2020M04,0.4,1.5,2.3,72.69,0,0,1,666100.0667,29632,86.36143333,2042.466667,6.060766667,85.7,118.8,132.6,130.4,128.2,126.8,126.1,126.3,134.2,94.3,73,41.6,41.5,37.8,55,35.3,55.6,27,32.6,27.4,27.9,29.3,49.9,0,0,0,0,1,0,0,85.7,126.1,126.3,41.6,41.5,6.060766667,86.36143333,519.4077034,10806.77,11500.94
2020M05,0.2,0.4,1.5,72.69,0,0,1,1465070.29,22900.45161,69.60987097,1329.387097,3.944774194,85.9,85.7,118.8,132.6,130.4,128.2,126.8,126.1,126.3,97.6,68.4,43.5,45.2,38.2,47.7,40.8,55.5,32.3,41.1,34,33.1,31.8,50.2,0,0,0,0,0,0,0,85.9,126.8,126.1,43.5,45.2,3.944774194,69.60987097,338.8561033,10892.12,10849.17
2020M06,0.7,0.2,0.4,70.71133333,0,0,1,2163575,28598.4,77.87033333,652.4,1.9359,98.3,85.9,85.7,118.8,132.6,130.4,128.2,126.8,126.1,106.1,86.7,52.4,56.8,45.3,46.4,51.3,61.6,56.8,62.1,56.1,41.7,42.9,50.4,0,0,0,0,0,0,0,98.3,128.2,126.8,52.4,56.8,1.9359,77.87033333,190.29897,12602.06,12395.63
2020M07,1,0.7,0.2,68.26387097,0,0,1,3589531.065,61313.3871,176.2104194,855.0645161,2.537258065,91.7,98.3,85.9,85.7,118.8,132.6,130.4,128.2,126.8,88.9,95.9,53.9,57,51.8,51.9,53.2,57,60.3,65.7,61.8,43.9,42.8,47.4,0,0,0,0,0,0,0,91.7,130.4,128.2,53.9,57,2.537258065,176.2104194,232.6665646,11957.68,11627.56
2020M08,1.3,1,0.7,67.13,0,0,1,5377182.935,48327.74194,150.6890323,930.1290323,2.760032258,86.3,91.7,98.3,85.9,85.7,118.8,132.6,130.4,128.2,86.6,85.8,55.4,57.4,54.6,55.9,59.5,63.7,65.4,58.7,61.7,47.1,47.6,44.6,0,0,0,0,0,0,0,86.3,132.6,130.4,55.4,57.4,2.760032258,150.6890323,238.1907839,11443.38,11063.66
2020M09,1.4,1.3,1,64.19766667,0,0,1,6660195.3,39997.86667,118.6069667,772.6333333,2.292733333,101.3,86.3,91.7,98.3,85.9,85.7,118.8,132.6,130.4,102.9,98.9,55.4,57.7,55.2,56.6,62.8,59.3,59.8,61.6,60.8,49.9,50.5,47.4,0,0,0,0,0,0,0,101.3,118.8,132.6,55.4,57.7,2.292733333,118.6069667,232.2538866,12034.44,13209.52
2020M10,1.2,1.4,1.3,64.0516129,0,0,1,8117470.065,62238.87097,170.3410323,792.0322581,2.350290323,101.4,101.3,86.3,91.7,98.3,85.9,85.7,118.8,132.6,98.2,106.2,58.8,56.1,55.7,50.1,65.5,62.8,67.3,56.8,62.7,52.3,51.1,51.1,0,0,0,0,0,0,0,101.4,85.7,118.8,58.8,56.1,2.350290323,170.3410323,238.3194388,8689.98,13445.64
2020M11,1.1,1.2,1.4,69.62866667,0,0,1,11309508.17,149732.3,423.2561,1332,3.9525,92.9,101.4,101.3,86.3,91.7,98.3,85.9,85.7,118.8,84.3,105.9,57.3,56.5,56.9,54.4,65.4,64.3,65.1,58.4,61.2,48.1,51.9,50.4,0,0,0,0,0,0,0,92.9,85.9,85.7,57.3,56.5,3.9525,423.2561,367.18725,7980.11,11036.52
2020M12,1.3,1.1,1.2,71.87935484,0.003225806,1,1,17067318.03,211372.6452,607.4162903,2583.709677,7.66683871,87.1,92.9,101.4,101.3,86.3,91.7,98.3,85.9,85.7,87,87.2,60.5,57.8,59.1,50.7,77.6,65.4,67.4,58.9,65,51.6,48.6,50.9,0,0,0,0,0,0,1,87.1,98.3,85.9,60.5,57.8,7.66683871,607.4162903,667.7816516,8561.93,7464.47
2021M01,1.4,1.3,1.1,71.76,0.873870968,1,1,23694591.48,197988.6129,611.8102581,3096,9.187,87.1,87.1,92.9,101.4,101.3,86.3,91.7,98.3,85.9,88.1,85.5,59.4,58.5,59.7,48.7,82.1,64.7,63.5,61,62,52.3,55.2,50.9,0,0,0,0,0,0,0,87.1,91.7,98.3,59.4,58.5,9.187,611.8102581,800.1877,7987.07,7481.89
2021M02,1.7,1.4,1.3,68.32428571,5.5775,1,1,27764482.71,85987.07143,279.7369286,2328.178571,6.908607143,95.2,87.1,87.1,92.9,101.4,101.3,86.3,91.7,98.3,95.4,95,60.9,55.9,64,50.9,86,71.6,66.4,53.1,62.8,53.7,52.8,49.9,0,0,0,0,0,0,0,95.2,86.3,91.7,60.9,55.9,6.908607143,279.7369286,657.6994,8215.76,9358.16
2021M03,2.7,1.7,1.4,62.77806452,14.0716129,1,1,29684396.55,58562.93548,174.8960645,1182.935484,3.510258065,114.9,95.2,87.1,87.1,92.9,101.4,101.3,86.3,91.7,111.9,119.4,63.7,62.2,67.5,55.2,85.6,73.5,66.9,65.8,66.4,57.7,55.2,50.9,0,0,0,0,0,0,0,114.9,101.3,86.3,63.7,62.2,3.510258065,174.8960645,403.3286517,11639.37,10536.33
2021M04,4.2,2.7,1.7,55.26066667,27.36966667,1,1,31608154.23,62952.2,189.6535667,794.3666667,2.3572,117.5,114.9,95.2,87.1,87.1,92.9,101.4,101.3,86.3,107.9,131.9,60.6,62.7,68.2,50.2,89.6,76,64.3,63.5,62.6,54.4,57.8,46.9,0,0,0,0,0,0,0,117.5,101.4,101.3,60.6,62.7,2.3572,189.6535667,276.971,11914.5,10140.25
2021M05,4.9,4.2,2.7,55.99580645,40.36806452,1,1,33029592.65,29627.80645,99.7616129,585.2580645,1.736645161,120,117.5,114.9,95.2,87.1,87.1,92.9,101.4,101.3,100.9,148.7,61.6,63.2,70.6,55.7,88,79.1,66.3,63.3,60.4,51.4,54.7,51.1,0,0,0,0,0,0,0,120,92.9,101.4,61.6,63.2,1.736645161,99.7616129,208.3974193,11148,12156
